GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012
NRXN1	7.41554431065187	6.89472593971238	7.02584040681998	6.98388829199024	6.97435354093832	6.67180006566174	7.49843992339666	7.4255875370552	6.24637374837064	7.59145198126776	6.34614584873157	7.8374307724052	7.40037517991693	6.76967609272387	6.34138081915248	7.305029880264	8.07264324305255	6.79926887213469	6.76129525133248	6.27580011266686
SDHC	6.92629716594371	7.11025717574559	7.39520188937484	7.05353610167544	6.98041307771343	7.1158907750817	7.3799634690588	6.78964882112117	7.07007119301065	7.10355852259679	7.06972196004823	7.10589870001542	7.09667025534206	7.18479508551464	6.56679603057573	6.8078230329143	7.01863986098125	6.82916865636821	6.95968813911113	6.79670629200908
PLXNA1	7.24235110684261	7.30906741607642	6.86054617149367	7.08716973466833	7.57084270036699	7.06400003035679	6.984997172815	7.1930057449235	7.4449075852863	7.18497990814403	6.72676083310899	7.14320995274781	7.16580018458007	7.1017053899354	7.20617221472403	7.47874411914185	7.16349215708457	7.37950758259216	7.1148951622446	6.96768832341192
CSK	6.92295202217466	7.58944001946954	7.15020003096623	6.78719700194407	6.97274406983143	7.1260090827393	7.12795283899375	6.86958342054002	7.21097034162647	6.75915487922824	7.09611126613501	6.60441575908641	6.88288135596264	7.08178888766854	6.88782850501455	6.94049426345274	6.81157712663102	7.41094765961415	6.97283274687918	7.00651988627845
ZBED5	6.83233435933504	7.78584544847689	7.40991473323272	6.84814454405857	7.13958556721946	6.75791860458503	7.60233461517165	6.85084726668982	7.50724592637347	7.32280666882095	7.43600701933726	6.98818594863048	7.59303678674341	7.44887810937058	6.77537016047684	7.03934894163239	7.22030448364014	7.30766839048275	7.43446691376502	7.17922394720395
SULT1A2	7.10474909822132	7.4371784578326	7.26072190167119	7.03524063178366	7.19028605317412	6.62798396440218	6.85282838007121	7.14949001136669	7.49487148866342	7.33046220537254	7.07265308881357	7.13347657354675	7.14545350603423	7.33692266765991	7.08806883159432	6.7427075835869	7.27196514909437	7.30696081086093	7.12635434145397	7.34276900252884
DEAF1	7.18360747541432	7.20936218473061	7.27627930512318	7.15404398434647	7.48635985974245	7.24273181056075	7.39077033403648	7.27552669610354	7.08229027661909	7.35551277398984	6.8446583479025	7.38177359726223	7.38905409757545	7.10740264682501	6.62841615464616	7.47578206302883	7.53053534440948	7.3822697027574	6.93519781540482	6.73863519069852
CXCL14	6.14955005309681	8.60099945039514	8.04031778907404	6.65109361030649	7.85863200260721	7.65488590044011	8.19960585286765	6.81579935633949	6.88191555788082	7.9908044404444	8.15517334314564	7.42749288479791	7.69636805590845	7.1504988034964	6.95853255842047	7.89210241834092	7.77992757471438	7.70475592532348	7.7652163383785	6.77357786067343
ZNF419	7.25696909666448	7.25539459360445	7.06996915124002	6.59871882775611	6.97274736470695	7.12304063530023	7.08870776490541	6.75031702742407	7.16488484616672	6.97776241336065	7.35650778824007	6.71599424757654	6.8242246314487	7.14177743760972	7.25885323072933	7.30198123030321	6.74265226789943	6.96323985914008	7.11957362633574	7.1444430165852
PAK6	6.56378981903267	7.48334640252372	7.0852282265701	7.02030596919996	7.57582762328131	6.7880314154466	7.64300379596579	7.2758434518876	6.38701858425262	7.34676622709451	7.09076279042021	7.42020768781298	7.17454089884833	7.1814794931347	6.55937195666314	7.49618030548645	7.65627059191457	7.25163221230514	7.1431286907861	6.52478006990607
PAF1	6.79298643172388	7.92622921126615	7.34912212181019	6.95453038188284	7.16465863046629	6.99815557187102	7.3268146885173	6.37329552597616	7.55221542409268	6.75786171797642	7.67995190322796	6.85800637689031	7.43070682671483	7.65228704604928	7.11277943708041	7.09096592969007	6.93093821787058	7.18500982806199	7.57662455775702	7.50970619572009
TFPT	6.99151777868533	7.9387680034372	7.83618777946921	6.8676268056567	7.46951291390222	7.13845996469371	7.80389338686704	7.04136498474485	7.44416131011662	7.86161460269037	7.43742542231146	7.07177011153934	7.61117249966124	7.48101393844266	6.90040685241337	7.18798919111673	7.82934457071589	6.76437201721496	7.62476997781374	7.23521376804658
SH2B1	7.13720385352425	6.86565787824974	6.92913011201457	6.94507861246265	7.00433903696225	7.08458091187329	7.01038097309342	6.80554308485333	7.00479429082671	6.87396865598171	6.72319041115055	7.32544808349587	6.84288201952052	6.76972705611493	6.84215980304649	6.900525399337	7.01099981596663	6.96941894162713	6.86758124040955	6.99733597772033
DUS1L	6.67279651601083	7.11433795380176	7.07273787441432	6.94183149897524	6.87496756960673	7.17916534283296	7.38696687661196	7.01367023829272	7.350852036738	7.12126940400947	6.95084887111933	6.72743211295028	7.33827523312679	7.3650185339386	6.83214219376439	7.20785140129555	6.98419566551355	7.04393757970925	7.05769734760353	7.01134926519575
UBE2G1	7.28409007210842	7.06343449228803	7.15912268474828	6.98113205774479	7.10962358632692	7.03811971586931	6.92461986635189	6.94511708382405	7.25613530850953	7.23563587777003	6.95405149282864	6.96502078638412	7.34759260427162	7.33943587254047	6.96770457226952	6.88750070697788	7.39746717528375	7.16559967782013	7.34921569894822	6.94493909732774
TSEN34	6.22895292930306	7.07681972217373	6.85702676659091	7.26146535461403	7.100818362536	7.49326435317657	7.91956282836669	6.74660689699602	7.09422251533357	6.88022709478952	6.95302679535037	6.92354564303959	7.56685624502742	7.29286595598429	7.24026678342279	6.8587520980063	7.1135008374118	7.09084924663136	7.07837449774653	6.71115118140608
ADAM11	6.81021694467012	6.5317795792158	7.08147451188044	6.87285750928865	6.75403320522431	6.90585048244488	6.74535119681823	7.46475144634036	7.06680271675495	7.21541467774399	7.24097140145778	7.71006206437048	6.6636761020642	6.79265341574491	7.23444164975216	7.47440489506211	7.18288789196393	6.67601941588287	6.74970288262311	6.56395121916283
PRB1	7.00146518446107	6.32016510631244	6.64937282163719	7.07588882936805	6.97328225959024	7.18778256403428	6.3746857322429	7.66499075672981	6.90034179952139	7.0078682773289	6.85967787799947	6.77824813726613	6.6359705643182	6.6184137105789	7.30435553906134	7.24191196889198	6.69657023619475	6.79763390248814	6.67770931275218	6.87793580837439
NUPR1	7.44659660673434	6.95464945226075	6.69592918405033	7.56239188291187	7.19611546144866	7.48384152092207	7.124893996409	7.63323232867058	9.10797495312187	6.41019148249429	6.08531859557307	6.63504220041592	7.0545025882893	7.67787387472056	8.37491079985637	6.63736123032271	7.34648016838012	7.2927154362362	7.32281724583813	7.37708665138771
HECTD3	7.33683581344239	6.82878523335596	6.95981558872186	7.13132929595409	7.47264987632297	6.55554428671739	6.18421376297331	7.65457164157491	6.99661574590007	6.89825016919791	6.50927627054858	6.98717036871169	6.95836147589518	6.95019406685442	6.91980583193241	7.39759793502629	6.99415223789297	7.37935271110234	7.00363773193827	7.22784761443624
CD47	7.34696960181438	6.85454232813916	6.91669026318495	6.67942295306956	6.5991068306851	6.89441690376891	7.34934322332988	6.6677081371957	7.15344283080878	6.6166735524037	6.73426776327807	6.83035089585588	6.75616485187138	7.20227381193077	7.18043226727234	6.51160011261308	7.22268672129051	6.88816558990626	6.98443349554988	6.97577454163978
BGN	7.55600439799598	6.7907331057513	6.85310465154996	7.04887547564167	6.64104157855158	6.99358956826784	6.11680751016538	6.44073150261825	7.24163896902751	5.80980165742925	6.22561424520626	6.40019942611452	5.95916912374815	6.70691611690433	6.79698552722577	6.54013254135051	6.46261425945671	6.88639568761395	6.62730989158548	7.24584011507688
NDUFAF1	7.16746803450647	7.71877900052197	7.74694313854908	7.07017078240741	6.99445289772061	6.64880735687785	8.28648587871108	6.77963682188018	7.0062191999399	7.43644520608684	7.60767828560728	7.31603031652006	7.47015609482418	7.60674373981109	6.57275831043262	7.40981959868877	7.7641594426141	7.28655647860429	7.15031252980889	6.81155023444202
CARHSP1	7.48291756887146	6.55961832927156	6.43870170139568	7.49082391032224	7.26061821634119	7.76927368432614	7.11200227705761	6.81091670842753	6.49176437098759	6.54757375970219	6.90105771237809	7.33219571788257	6.50898909673685	7.06445013536477	6.85568116419807	6.86885647513679	6.28582294903459	6.92237874927559	7.00131150286419	7.28353776315293
RBCK1	6.94493922885342	7.10409970717982	6.924177707713	7.05075915467989	6.87753642297641	6.88840586382515	7.15051624196642	7.14122543393434	7.41000462823057	6.75376235786462	7.20294950791624	6.55029336369937	6.738572543502	7.15894285821528	7.31439960784074	6.7859975568927	6.87892824507599	7.01348680234689	7.05451311196231	7.3119929059869
MPPED1	7.1876573725755	7.11905842689175	7.27827258182272	7.01579485095269	7.08196558239064	6.73463204448535	7.50499590896467	7.08570970434852	6.53013984164051	7.21451815840266	6.85177735131401	7.33942505381975	7.11816166707416	6.90226905411178	6.77163033925899	7.24882005512992	7.40636496225731	6.88601360837063	7.18268923739517	6.87271857173019
MRPS7	7.15030826912242	6.89239544160164	7.53813386729719	7.18334450716743	7.2564951691234	6.74995942475061	7.31532228838051	7.44299959562009	7.25443358850622	7.52418026575298	6.84941880461464	7.5678221654775	7.53362571088392	7.33777105304808	6.78270138821356	7.06430869222153	7.68632458388545	6.96314036906174	7.15028903489374	7.08408582126902
UBL4A	7.17329721157623	7.35641906479725	7.64045059409691	6.7839734548048	6.96354060690016	6.91672282710808	6.91105738872417	7.39503325933726	6.78370882904235	7.48460965946576	7.51309004140213	7.34356347618607	7.36927691166274	7.3028786036809	6.89975716424346	7.05999959766116	7.50929377308671	7.11083208030605	7.49212309112313	7.10197861217699
PLOD3	7.150480438492	6.36554983195112	6.63018506228738	6.98187816564008	6.73628135623866	7.30633736293887	7.18543389203904	6.95662190069745	8.21022049100524	6.72228240492627	6.85411156571492	6.75180605625171	7.1317731027426	7.1224641644499	7.87331617307049	6.55874177050808	6.84028870420213	6.96039763400899	7.09624326130741	7.33206700483052
SMARCA4	6.93036913112343	7.27831946885193	7.34027416926607	6.99430042946858	7.03956854977383	7.03045557990106	7.4926879060234	7.13743555217902	6.88212915159827	7.24427085567252	6.93902720457854	7.19592489784843	7.21606812026264	7.22077762898902	6.61223127811651	7.18408708704755	7.48709350594937	6.9981996949444	7.08881715111626	7.01401873814992
SEPHS2	6.62085265572576	7.43614477633911	7.36315995833315	6.71335500000562	7.01798180594509	7.20839231019796	7.58583223562221	6.74893369992291	6.663628149854	7.31490746201889	7.14215359355096	7.27258057222406	7.33853232702215	7.42594475181556	6.61552896609738	6.94369797384111	7.18260681898284	7.24466078853735	7.40641834858864	6.86662494644466
TNR	6.87603426283061	7.29783255336905	6.77274977501009	7.23774321472407	7.23626427044202	7.29927514735807	6.94586257733711	6.58547902023984	7.12069061598792	6.7080037265117	6.9500967120806	6.61428246781414	6.47679044348297	6.79900986932376	7.31709878702392	7.16590750288896	6.39898129644441	7.21433076289769	6.68533475834438	7.17184099771105
COG4	6.94320452525961	7.49918388299841	6.85643074615965	7.09059349779024	7.05950787718005	6.94441689238766	7.45337516564701	6.81130322946662	7.664081870784	6.94413105146679	7.04383680462414	6.83092442949623	7.00044752579197	6.94446588414922	6.89150888409262	6.91461110982349	6.98875385796609	6.9849171825045	7.22284662271885	7.52216152604804
PRPSAP2	6.78919095345292	7.61099471136374	7.27812582776556	6.91468946356056	7.21337905116163	7.21734855331848	8.01350506338273	6.86130758631034	7.36524710857765	7.00082383224333	7.34076383648141	7.02671681318676	7.71532013120448	7.32552601901445	6.55013896075661	6.57471005292124	7.06639151491924	7.24073377651586	7.7232888733115	7.16717820123578
AP1G1	7.32665231036886	6.90139543175965	6.97300185422066	6.82303274216619	6.96128661656181	6.9098592681856	7.05074699296942	6.88940109900983	7.21380102921564	7.07656989227331	7.25522219377156	7.07272628072661	6.93385475469894	7.19735175365266	7.01083323757256	6.73077655787674	7.07722748865543	7.12011806531575	7.0838622443292	7.19655072427466
NKRF	6.87304942815574	7.40695933169129	7.21973127427141	7.20517174632008	7.20511032041538	7.08340049570222	7.31711362973668	6.88771237040418	6.36278390440761	7.27082160073767	6.84731241505425	7.18435620037765	6.80755046971249	7.31274930218819	7.0296205586161	7.23535701190832	7.16183267989227	6.90669643898005	7.56703862150455	6.4996782499115
RER1	7.11085079746548	7.09230629347283	7.04457330675298	7.06676463047851	7.06661855527526	7.0755127383756	7.67895775785605	6.94344985320912	7.0308956434392	6.95377361476487	6.86713210484571	7.1253343928037	7.09934522687785	7.12929915464419	6.51628568670944	6.81691052047051	7.0831530558388	7.12479503217301	6.87219189886815	7.0145399511189
ATXN1	7.19601972363697	7.54707231065629	6.38392714751079	6.86084678647715	7.69542739382328	7.34451140727154	7.29336172067347	6.64891545226884	7.60115658198667	7.2580449169288	6.43589199362851	7.04718007176008	7.33009503964524	7.18217013257844	6.39370181806846	6.76503510957681	7.35024107383221	7.51095320379643	6.42674031509091	6.33621800628842
GTPBP6	7.0123637872911	7.27831237856074	6.95024566341595	7.20389779466638	7.207374445593	7.06385237278687	6.78686925172574	6.64777412242844	7.08231482262932	6.8148034995857	7.33293165636981	7.32541831970938	6.79087099011869	7.40115157280937	7.33880228441218	6.71243102700786	6.90488447710985	7.34405928521958	7.58030437068004	7.31681188116944
MFAP1	7.07601287072751	7.25003345436472	7.27764244560813	6.66057507657445	6.67273953856577	6.99181601624566	6.97748391526595	6.74307227019253	7.71627830539156	7.42680574701104	7.60199923146506	7.09640162621041	7.47834425818248	7.4417834498285	6.9214623994427	6.74882879531528	7.36675896210205	7.03532553214078	7.63093766662314	7.21124047662674
FA2H	7.22767916460005	6.97417956595648	7.60295325450305	6.88231549833262	7.1326218535782	7.1020016664938	6.84513562884665	6.34756532498371	7.24183817194386	6.81401387336373	7.68252453359576	6.81745494785028	7.3084322601826	7.07687514972625	6.76802613305905	6.40138231357813	6.82798866789258	7.45722737424146	7.62553382977956	8.16277097036421
WNK1	7.28269928546682	6.37955804753714	6.47142791257907	7.31586260779365	7.11267709062105	7.51032115687132	6.65609202427504	6.58391529765108	6.97625497236347	6.42891145861448	6.39274493816811	6.88029998801456	6.72091217097195	6.47015426747066	6.88223469107724	6.81841472485834	6.42109338848231	6.66674226121299	6.55566583060559	7.01696262786704
SCP2	6.9766815644583	7.15600567257715	7.01398230566893	6.86159315602388	7.5242299526898	6.81073101935343	7.40451183374275	6.77940791898803	7.63270994223755	7.31021149101508	6.60097782731249	6.74131726012858	7.29534581101516	7.80814942416902	6.47575172984342	7.06086707268213	7.31285315104254	7.24411446563192	7.2504401056594	7.0003039782801
HRAS	6.57002755593598	7.6890850041292	7.35932606529405	7.1191531524669	7.39361446512005	7.0820341231726	7.63177985697762	7.05809222019365	7.60150359242055	7.37703478271608	7.34253340247998	7.42842283741868	7.27561060196192	7.31692443546662	6.87636917041339	7.17433867038304	7.41432780958428	7.34705053479245	7.29003445676803	6.86769170910021
USO1	7.46821047263056	6.74714603668704	7.08967642814273	6.99078123923421	6.90617728463225	6.9336425984235	7.55471012525893	6.86256451113517	6.8563196450825	7.08103928169593	7.17147311130709	7.35182055095918	7.08789142780549	6.95057505651869	6.3787168265278	6.91819499013372	7.45056615049675	6.85895819075847	7.03364409030618	6.79880593190893
C9orf16	7.01681711951143	7.1751734664287	7.13947541902942	6.94829992120935	7.03746342686586	6.94205461402423	6.70169511558574	7.07279293282943	6.82924396980089	7.25077720736559	6.72939910114482	7.06653048591937	7.17779003132817	6.84267632454819	6.6263538128497	7.21413262933799	7.22165855365646	7.13654770234706	6.83081920800917	6.69633085799069
BAG1	7.03162940836749	7.16589136786303	7.48910814804339	6.73172532510537	7.13792031001525	6.77871471604127	7.1398608967533	6.96477932488593	7.08774194412375	7.20538708380352	7.16425289402703	7.03576384682906	7.07187436963915	7.21672584963651	6.76872538433815	7.24298863573878	7.11869634553828	7.03680051330695	7.13478058278681	7.34637491865065
GRSF1	6.76086062561445	7.43447352926847	7.32563573833296	6.88568515410346	7.04992551433372	6.78235429664764	7.37162764504996	6.69754375586656	7.27016764039835	7.30176978636615	7.14987749735497	7.12870334598771	7.31619884863602	7.20467630014902	6.64916550599722	7.03136421455027	7.44386020945187	6.99706904832804	7.3910498971016	6.76010118824677
PRUNE2	7.43214629076394	6.64138554629481	7.03130493283966	6.66489028486547	6.91412116740018	7.41229799109336	7.69404741097051	7.08436275028185	6.81736533383826	7.23296418760729	6.83079670782796	7.34016927091257	7.07226935532396	6.83774088243344	6.65011857845107	6.82263242790914	7.70840438368514	6.92940169712366	6.95825071533098	6.75213335440564
COMT	7.20817984585742	6.59722018364844	6.80621676656595	7.04828040845125	7.17369617375056	7.142880260876	6.86762435233442	6.90648993640537	7.51606406494417	6.53391238842837	6.76303119846169	6.82854655819187	6.75817433093472	6.91748793747979	6.92467492960954	6.75277750317654	6.746645422765	7.01541218276389	7.00327742202028	7.1524181806219
CIAO1	6.88195538178392	7.18285219450001	6.9760575391266	7.00015349070343	6.83075148020376	7.20724760105604	7.30740782433432	6.84385968803947	6.71895551195597	7.06076834623019	7.00379813435723	7.11340485950039	7.03987530090639	7.16986750475268	6.89090545106466	6.76701232770797	7.08627375314973	7.10234736468399	7.08813164399295	6.81247757830898
PEX5	7.04988999541267	6.99394025152041	7.15156876821221	6.64826922859644	6.97124892859599	7.05326494479625	7.02536557131046	7.08229491196815	7.46930906635153	7.07634680447274	7.02004945760533	7.28122419125626	6.94034556606198	6.92683555134729	6.74384520546792	7.38851807621223	7.17212500098658	6.82012204758583	7.05095585148703	7.31250904820825
CDC42BPA	7.20426278099571	6.86261311185426	6.89249869806056	7.21494981685463	6.96082270607907	6.95761367312138	6.91627086339919	6.56872419798064	7.02119457227194	6.31922676101188	6.79736626795429	6.96137118071738	6.6137281178422	6.62783878389553	7.06408141723564	6.87274088630775	6.70245501841628	6.83021847302626	6.83288274264972	7.20955695734494
FLNA	7.23591451627326	6.70710842022142	6.95349566010835	7.35518888025871	7.34518058072946	6.83132737513508	6.75840747191209	6.81861547762125	7.59567393484525	6.80336924828289	6.34205889651652	6.82089908557277	6.52022356098896	6.81858930464101	6.97162673355724	6.62748826293994	7.27085664540999	6.97333906294117	7.0880733598172	6.9659991945678
CRK	7.35141547247031	6.81259251847321	7.23891233212179	7.03241632433701	7.12668683538729	7.15398205888396	7.48258973900014	7.04662729476866	7.53342616912049	7.06740718093	6.75872257008223	7.11874167495945	7.13267844846724	6.99200679568891	7.08614419827311	6.99639089705246	7.41044259459587	7.05004822974357	7.21242614690639	6.96448405257884
RGS19	7.35909961834588	6.80766767401529	6.97214082890899	6.86173972504845	6.8096897895112	7.51631739767041	7.05085596016315	7.20350536693565	7.22191634063762	6.88735710752314	7.31701998710038	6.76880931588982	6.66285527986396	7.41056116762837	6.95555465367687	6.72675399943061	6.58641081794752	6.99825641409589	6.85187646343989	7.00169551401632
ATP6V1C1	7.24130743520871	7.27854235371095	7.31132684137131	6.72036735815171	6.97081007343232	6.6145260832	7.18712774491327	7.30473925821527	6.90001592016336	7.75569532275748	6.68253038661871	7.76926970459367	7.29671864121695	7.24834060122442	6.624937641167	6.79650310570308	8.28892557959249	6.92300706556411	7.43166890636899	6.64433301155796
EIF3B	6.89949458602801	7.38077317021846	7.35472312936343	6.95851577779547	7.15489575484491	7.03164906500316	7.34186920099995	6.96945758785854	7.35147884033905	7.15517256686263	7.02839275872476	6.9554265113807	7.23293379314054	7.33203522672982	7.10510406664154	7.04858489767078	7.23584097893304	7.17305889427954	7.19110536263875	7.08723426279936
NEDD4L	7.30815809708966	7.39242801937132	7.38489308330383	6.98132009974757	7.27242484574037	6.71388878251109	8.65206123014304	6.95327434860611	6.43330812676289	7.3624428314264	7.15942110793992	7.43188744826873	7.17762421698855	6.89489385632169	6.91311143764005	7.44452465502143	7.97591412763705	7.07569024848596	7.07736738884549	6.54250081960294
TESK1	6.90734118622181	7.1550694055194	6.94942084533804	7.34819180797355	7.39940582544544	7.42315626883714	7.66762718699139	6.99621552806196	7.12452384492574	7.08244462655177	7.06919591248079	6.95235126043347	7.14092702788244	7.24450528960192	7.02073760334933	7.32177355560458	7.18654293453658	7.01372985657367	7.11260264169245	6.85876371772438
HSPBP1	7.05925077169158	7.59474668049231	7.19742496683897	6.94729086567758	7.0104859151319	6.90871643456606	6.77494358900276	7.09819532383326	6.89443103202973	7.09957545170034	7.10994607677549	7.1704498370894	7.09921143965588	7.12356673380746	6.72373553890895	6.82710105991343	7.20039886447328	7.20496216132638	6.99919347713805	6.98507493226603
EIF2B2	7.19016339966396	7.09178122401346	7.52206031616589	7.1315290699934	6.86985941854744	6.76760077083383	7.23389771072974	7.16469138943321	7.51085112463325	7.62649632555426	7.29889219102687	7.01589661095044	7.1587492239991	7.49977155291553	7.24754169744486	7.16217911710736	6.82185842424785	6.94755071999134	7.27597753950675	7.12667772456634
EDIL3	8.11122549675654	5.89077840257684	6.22662866136075	6.2792701380043	6.95162813430977	7.30286791874755	7.14959982129807	6.94534992799073	6.7789869401417	6.68642339720729	6.15395921704973	7.03026861464263	6.85638951487568	6.1633342147289	6.53276735290909	7.01354068188002	7.55456752211359	6.44314843735359	6.16111502332649	6.65793361755307
CDC42BPB	6.87228570199692	7.44947687429403	7.08771027630682	7.41992116716026	7.17609398707624	6.60869142287735	6.81908244428517	6.71394990761366	7.19647232754722	6.70225640191236	6.89659408413443	7.2242492213301	6.97012089744864	6.87580892629776	6.98534457931535	7.07610982746407	7.23952649834752	7.42010320810036	7.27714509672001	7.25480643068916
ASPHD1	6.66762481998315	7.44448526994084	6.91477988560347	6.86449112308871	7.05822443149143	7.30115256593434	7.01192450722189	7.0387381047591	7.03700473919665	7.16544077215802	7.05714811987049	6.81018430072923	6.95657745024792	7.28087522536411	7.16900903138356	7.15604570689218	7.00487499226193	7.07749994253668	7.1656946516643	7.07224464288574
CHKA	7.3542465679292	6.89665325203676	6.77452417879357	6.97701553211447	7.18670031967407	7.46077230238445	7.62115908913036	6.57777048560626	7.17300554796898	6.97502095586055	6.9845517820991	6.90007883495637	7.01736026222872	6.84636242874067	6.61681306070157	6.78675012555546	7.25320878813423	6.91647082258326	6.80356008149678	6.99631897970632
CTBP2	7.23707158192845	7.02801766015675	6.93601788956211	7.21238834712625	7.25519113308758	7.38683606298859	7.1244040330972	6.65125502092758	7.88059331591659	6.82792170290555	6.79327646237742	6.66388955910561	6.95718022972551	7.05063823603594	7.32029291981725	6.95834325899852	6.85796771888831	7.06050049380888	7.12033130189072	7.32519916567963
TCFL5	6.93398903880048	6.94308457674984	7.26236221106561	7.13349940049679	7.43571548427651	7.3154863422942	7.51652163834185	6.49607471677658	7.5782215669159	7.23458267915023	7.06364155987456	7.34968784436075	7.13090145870184	7.54660986478905	7.29008958734944	7.0202831815	7.16649731169768	7.41516568529759	7.22735795850776	7.27056450800123
REXO2	7.11502426319723	7.60445607210143	7.31492188347045	6.93328611891173	6.93555889320672	7.03712501030759	7.4413095580942	6.81254666116147	7.5635587644579	7.08202849690386	7.38465591878395	6.90162246358008	7.14109836697818	7.42225265509422	6.8751227996668	6.89591339286802	7.07752207843659	7.28080005587983	7.28252573302641	7.15478880381186
SEC61A2	6.87177287785738	7.15980217369811	7.43299455892644	7.1135000780623	6.8685420740936	6.65386972145404	7.37173241532112	7.05600423313553	6.45931444439378	7.36839878583655	7.02818076405206	7.62536674021101	7.32023834173126	6.95822515555535	6.35768778805443	6.90406309380205	7.58725835792999	7.31468630391257	7.16603630369669	6.8161984806474
RCN1	6.63851489254475	8.02529691908234	7.04718175220419	6.74798688497793	7.10989970222828	6.97919968370721	7.01932262448061	6.68247522842203	7.72182228224582	6.95391952221678	7.05906594597505	6.97635048847392	7.55972649334547	7.13722961177059	7.00092106021236	7.00270089929347	7.07241409465103	6.94109915985857	7.58489688401531	6.71885074365052
AHCYL2	7.25361437616611	6.79998861033773	6.95227514953098	7.14232749579639	7.22492753196489	7.06612711999553	6.69910349133106	7.04287764847248	6.8993508035906	6.78158331421924	6.79214220607851	6.90126240596964	6.67166993464259	6.80608144488051	7.08047638342712	7.17820185310071	6.87203556903027	7.04688972113179	7.18973742994624	7.01275582831133
KIF1A	7.21145771463229	6.89416431376493	6.83900946970892	7.36816353181682	6.84399496656482	6.92745758566483	6.39005451718951	7.27101553865879	6.89051218188556	6.90911971478419	6.81212017673531	7.01268954256553	6.70029005896118	6.86328170075999	7.09329506902644	7.15541651493545	6.86474684713176	6.72369233949581	6.66581252084188	6.73493375372257
ZBTB38	7.82771906509125	6.52808256469831	6.10900588206996	7.35891325659645	6.66319740292176	7.08221061353034	6.85637381670544	7.00243102108506	6.18295390618106	6.46788318266679	6.36696236736589	7.31804968933359	6.45665125428865	6.30301091621259	6.34824812822081	6.88855550739669	6.62445343160414	6.12888155947227	6.23731450390007	6.15408330141227
ATG4B	7.3968205304353	7.29208610496654	7.15500983803509	6.72114714267008	6.79804471207653	6.95283773509115	6.94847532142827	6.89045402301255	6.98242002822023	6.94657952339172	7.15335964814705	7.06472427036116	6.92259150467476	6.91401419114161	7.2425197927577	6.96959866741764	7.02174873196084	7.03907442068874	7.0827795663426	7.21237501371327
RNF113A	6.69117339589427	7.46504660006578	7.45259261553943	6.88946692010238	6.86763626003688	6.59959773559436	7.86002335246799	6.85458187034422	6.16207546390464	7.19890346819109	7.74304067818595	7.03289131670528	7.40357869007835	7.00681405735613	6.9852515950762	7.13397000626098	7.01997244821558	6.83739535111717	6.91342606360234	6.67644416489532
BCAN	7.03910269122792	6.64347030113937	6.85285481223355	7.04238933583927	7.45018899257605	6.82005007941877	6.82528966702792	6.86047338805841	7.27242382477256	6.88507725129763	6.80952487810136	7.16886288802675	6.96933577433709	6.65157560914996	6.97756039060133	7.19762898746521	6.93692319306496	7.04508281928771	6.84709422108602	6.92293328424933
RNF38	7.30154549718146	7.05142456031842	7.11941813420021	7.16912736370057	7.04905772695411	6.69536303138314	7.13678567817841	6.85463272067575	7.21251482644495	7.24004760294147	6.69594415667527	7.16731318921614	7.31463432734415	7.34452811033669	6.84175602084465	7.14182707107897	7.46406534940115	7.08111831300122	7.30397742411364	6.73107078820876
REPIN1	6.81700054060679	7.32922639198042	7.10195403005727	6.86791669159487	7.15309870862882	7.42787760146551	7.47795023435411	6.5035290898505	7.27984666085795	7.00923082951293	6.87083600301141	6.68851855178743	7.09961942134053	7.06841553319783	7.38226700393766	6.93616978791413	6.83275972545319	7.15428641064524	7.1338644356572	7.22679443998124
C1QBP	7.02414440463824	8.00590041323743	7.73066017323548	6.98965092954592	7.10241957780892	6.65725093528555	7.7197366397952	7.11856110105846	7.39934945930249	7.88682899815422	6.90657145953368	7.38104816485173	7.97680283817411	8.19740292219876	6.38709776683327	7.71755271497959	7.91037570183487	7.23882854074601	7.97686920061438	6.83685949754427
MAN2A1	7.28766679310047	6.9689854707319	7.44115081843148	7.23194850471439	6.72420118322707	7.75293902343744	7.17177358200167	6.69037033050206	8.18672092246482	6.87703777732939	7.41492361592287	7.02115428497314	7.72200931258595	7.23429004938295	7.73026954028248	6.91317307955814	7.07233971505236	7.86211717493218	7.71633250655126	8.17892881493957
IPO9	7.17579689301068	6.82913515802249	6.79653913329507	7.17803134634397	7.22237508241255	7.03655461041868	7.05773706583673	6.73158549092346	6.65529508111707	6.90087125500429	6.60714577063807	7.13875166847393	6.7918512083377	6.82658607920411	6.66881881175338	7.30117588441627	7.01798639890015	6.9402627727142	6.80321899009914	6.61302244059725
SHARPIN	6.73178442155593	6.92256675911246	6.68540684325318	7.20170367780712	6.90687859016723	7.29137706986104	7.06235050271817	6.51482912747393	7.26911195806505	6.6324851936485	6.98978897528	7.2552053036702	6.4401574221498	6.77399369676669	6.86302603766109	6.64559536494018	6.8379610660311	6.89240270634042	6.52088954168138	6.83414931442949
