GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012
SLC22A1	4.58542996195281	4.91236911836617	5.10088093174873	4.76870000929432	4.91142492321731	4.8894689637242	4.55675797229754	5.16992396754603	5.61846320107769	5.07039610732415	5.31506554924641	4.84650169378528	5.11761688739664	4.98886287898066	5.03056930877821	5.23248042897058	4.83414995109891	4.99152423407914	4.72473800030594	5.17344848473913
NR1I2	5.76194509348189	5.34112434532039	5.51955798731756	5.52618339676845	5.41477469047146	5.5478715835574	5.36678268838897	5.60528876293359	5.44974129232905	5.40669822723699	5.5972626308457	5.42016116144044	5.57241857416014	5.42803361500924	5.95018889042671	5.63221302494096	5.2932247893056	5.41923124104304	5.46857568632801	5.71451311192915
FSCN2	4.51845439190808	4.36532710238214	4.50531677934591	4.53961683377033	4.42322440574952	4.39597008363358	4.32247185775855	4.6199224567392	4.56203268238281	4.42736938547569	4.30908089496564	4.55512131423181	4.73026660941734	4.5496246668065	4.67081879204736	4.42052151047347	4.51671880705342	4.32500534421469	4.36033574654308	4.47893896183062
CEACAM4	6.09227305141216	5.97560368963923	5.91914509405587	6.23690707951055	6.05978059248766	6.12842880883936	5.84990535856805	6.2077705451273	5.93012091048858	6.07550979819888	6.06532472866878	6.20645364670196	5.85073294001786	5.79606327054429	6.06850172757287	6.14862039248744	5.86754886456384	5.90729148104481	5.87170541092545	6.12250486222695
ALOX12	5.19650130204058	5.07476731714003	5.08299900230046	5.07857219662234	4.92810798075666	5.00160102560831	4.26929781171285	4.84400413824064	5.0319048127067	4.88395048796971	5.4135448187171	4.90154100944251	5.10181416551908	5.0130622033052	5.37133378088843	5.08564546771437	4.76538271749423	5.08247775187163	4.85209706242078	5.03235058138312
RBMXL2	4.35046806212613	4.14772109276228	4.29014193915435	4.43839873688539	4.21440875220707	4.49033280322481	4.27626499415703	4.48138276631525	4.27732828474877	4.30835427662653	4.39570787507175	4.43755752186196	4.19322143965611	4.17397632387095	4.47962340789837	4.21891312585351	4.23282181207694	4.27055585914466	4.29762021427628	4.5095842056065
CETN1	5.64683854918059	5.545968478649	5.85721389633714	5.6918816472913	5.65685860850853	5.56838547299605	5.21549955778995	5.82443850772952	5.70176325681743	5.70775262226546	5.82048861117173	5.68732228356873	5.53899167042724	5.60315688469925	6.01615965367956	5.74735657454302	5.66927299481339	5.85139307563863	5.58507181872314	5.98677412393291
GABRA3	5.73524136230935	4.84299650626897	4.926747697176	5.19290391564877	5.1859149796668	4.71299170811946	4.86317834340608	5.97018880430161	5.63600665149281	5.33957035106747	5.82884572505357	5.15242707396998	4.86016463814054	4.92581356463136	5.65887988907946	5.32473080521287	4.56307053984151	5.29710014399282	5.12799534111342	5.73183067160512
USP2	5.44886477388377	5.28502176477575	5.35229305250129	5.47849215108064	5.35014465124686	5.48968602848605	5.13555564765835	5.68615155333602	5.36298897537877	5.55521992280403	5.53808514007768	5.60438365614874	5.31208428831439	5.25295238675183	5.58306061441585	5.5053266759381	5.24997356410507	5.42878171488607	5.37134731646641	5.47820825431789
SLC9A3	4.996228094966	4.94033014186139	4.96147361847538	4.83862355176428	4.8865757945658	5.10863891198039	4.8737328648621	5.15486278001351	5.03764396002397	5.06404946304331	5.14620994121682	4.88342237703956	5.09523275457479	4.7562330505957	5.0464096962089	5.05612176181362	5.0480180910149	5.066737356874	4.82605501015409	5.18392385966284
SPINK4	5.45842657121049	5.04690216863935	5.30523123691978	5.37191496469767	5.14321001836722	5.14552326220563	4.76305645479238	5.43730322820194	5.43471545852477	5.17704332253026	5.43418117061632	5.24986003032501	5.16631368178547	5.16536652403544	5.51764571439889	5.51144729108667	5.0754486990232	5.30328251115	5.25255405758244	5.52361144134283
TNFSF8	5.67266562183695	5.66066611606967	5.81664477174472	5.78336230365595	5.81941125994527	5.32682257559811	5.45895285078955	5.92821005917732	5.51919087053027	5.81680323001201	6.11166298667117	5.59674175998168	5.58340809365422	5.6142296387443	5.98246843397401	5.96117686050695	5.71481861990861	5.77616364162522	5.77842501448138	5.66829210192686
F9	4.26229544944216	4.26234765046389	4.24842941873494	4.19464321207608	4.15372784880771	4.27703351578717	4.1414818034123	3.96531431091925	3.90344733007302	4.21205216725903	4.24308622860077	4.13954002906898	3.91148556824968	4.07164673812051	4.1705140318903	4.31954386061384	3.89706445598804	4.26236943379773	4.33483683904731	4.26946424342692
ART4	4.6287297958347	4.63095604635991	4.70421782981819	4.57139608139527	4.51034228389632	4.95872553499238	4.40516999759824	4.84822024982781	4.41299654778149	4.4954892867684	4.74142322407969	4.48929857810775	4.58710992198859	4.4387454960742	4.96219360697834	4.91196287227079	4.36468202433014	4.73896328642935	4.48985690648702	4.71957030233948
F2RL3	4.40484243846429	4.2752477264223	4.27557089919328	4.60118185324696	4.29645461481843	4.35432429599443	4.09079168246193	4.51541395149916	4.40087592202626	4.47802883271956	4.37674265756613	4.41233499130146	4.52773205442029	4.09692824898641	4.80398412764766	4.31777353148961	4.42240997305004	4.40843610788544	4.48018663404551	4.75465734994294
SIGLEC7	5.59596730490547	5.36233969565993	5.45439929199523	5.61148354153522	5.46312680947531	5.683400509279	5.36969845734139	5.70686444634492	5.4862154294526	5.38541994139923	5.55339835901684	5.38648866760327	5.32881871967406	5.49051876171154	5.84812594860159	5.66262161957109	5.25492194502803	5.40066866818266	5.29550902815334	5.61698046158005
AANAT	4.77945279598569	4.5055915538142	4.48571963974585	4.5729893701177	4.57622184415458	4.66378090724823	4.2071411904024	4.90898093866275	4.56394148813974	4.55468976826088	4.53990482135529	4.60815575347646	4.51741124458265	4.56799892118913	4.815539938045	4.4686056545713	4.69816593276386	4.43155961826183	4.59464054227973	4.67527008909771
RFPL2	6.51174827179024	6.34492305932999	6.25098914051756	6.9092514793674	6.32900773826048	6.48515849284598	6.4456078003807	6.41791118340354	6.3437441488363	6.75542489930848	7.09139673149642	6.05653204355058	6.37847533342828	6.04487778661212	6.95540681817097	6.39609937042959	6.24614758101081	6.38601001508718	6.73591083658719	6.72517105234715
PRKACG	5.44038010810704	5.29772989197011	5.3640480601765	5.37415628226337	5.44559148154436	5.59297421060448	5.12694332568947	5.46279789623743	5.29813141359889	5.07194944174478	5.39033316640036	5.32384398179216	5.15086571048621	5.13465903977533	5.4787905901985	5.44226752580982	5.02544206934779	5.29087324589853	5.25586962591775	5.32172674588418
CDON	5.19947278626124	5.35981435149445	5.42568472260503	5.35561814091535	5.36594180665066	5.73816771418947	5.23918922382189	5.79901417725478	5.30764316397898	5.55658390261065	5.5767197710491	5.27320169035188	5.48370085890813	5.2198668597678	5.91634541445619	5.42474011899142	5.28071916933518	5.34077119208853	5.26449171469532	5.61959513286615
DZIP3	6.76759518291608	6.77991821248192	6.89823597405415	6.71389176807732	6.84529211098102	5.97514265501474	6.95462614375623	6.53142933817632	6.61198639506832	7.16218108621398	6.37260128363503	6.96605449490924	7.11075468097806	6.87689778589948	6.02713703984851	6.73183074467877	7.46299554526902	6.70952783461899	6.67531436232687	6.48698362224234
MITF	5.71394744195746	5.25071255521368	5.59399843939378	5.58136386631647	5.70925835556902	5.6633804225231	4.94232814043105	5.49908796449226	5.64830757265237	5.26098074516422	5.55328879610963	5.31545424391824	5.290608182126	5.08325963076432	5.55518335967574	5.5956116108232	5.12658344048537	5.35800779636474	5.39264599996873	5.51800801094407
RFX3	5.28515535796299	5.30727266946567	5.26372211162704	5.17445452503852	5.11581039750889	5.42744100535137	5.33092074489397	5.24137194488475	5.26725187687036	5.11294188812068	5.33360422042805	5.30431852434873	5.03021049427053	5.11579710712905	5.19342234169633	5.1418457174769	5.25360809145219	5.20651931146477	5.16833514246759	5.29567950526372
GRM5	6.80703854732832	7.23963169378583	6.48068692382454	6.56155290580549	6.6983411516287	6.14923571008929	6.60724738750705	6.63646543352374	5.68756002176152	6.69511373867741	6.66532042072546	6.97269725528205	6.75974892518554	6.70288600193244	6.33673371579705	6.87982295040299	7.17349692085176	6.57427046613496	6.94050839448419	5.91149906932074
ZNF345	4.57261872393206	4.12965271504128	4.46148885678928	4.52494526289408	4.34223738079166	4.36249129401243	4.67185198704681	4.43965550198096	4.5255731337025	4.23084649307804	4.54898435711682	4.42575357636647	4.31719561307362	4.20925648598764	4.58610436801494	4.57512913940222	4.37641182752133	4.68727836846326	4.38489596786174	4.67927914624641
KCNA3	5.03092159406045	4.7529256685356	4.81559748385694	4.6861948372793	4.42900364305879	4.78287107670215	4.68625671471467	4.94456941618971	4.20388683139766	4.84105338277749	5.01958306096497	5.07849990903817	4.79458573217932	4.373794146157	5.19527415532743	4.83142685909832	4.56422423407752	4.79425299382751	4.90771244118007	4.69190128156804
PTPRC	4.94031170152281	4.4578286592417	4.55466237359116	4.57908486280982	4.58664545363825	4.88792735868766	5.20138299937464	4.99125491322304	4.89955524990002	4.60090661449656	4.74102977174131	4.46589688910927	4.60234676978275	4.96322494360713	4.69524770611657	4.68028703561084	4.74817751979078	4.91414949134599	4.80401147982095	4.84970749377614
LHCGR	4.04173560336948	3.96493698696267	3.94571143508935	3.91721562730155	3.92907612064269	4.19504330930449	3.80946898052862	3.94413329962	3.925787884675	3.97735396464828	4.20510467095444	4.00840302364097	3.92372842637817	3.91152372602557	4.15011213940915	4.00155108263105	3.75926987008299	4.04298010693198	4.04230259011416	3.99295750207978
GRIK1	5.49703797008986	5.25473200660745	5.2625697039684	5.24291245255972	4.99692939959344	4.90277716904014	5.37604138793083	5.29276804781861	4.75389336369549	5.31388931328253	5.61117826335468	5.32686250566982	5.35498082604783	4.921566911998	4.81454476821151	4.95609960603018	5.78164336915983	5.31015669539195	5.55650007299993	4.87673806031155
UGT2B17	3.82578534186202	3.63869032655972	3.77397812884789	3.81729454671117	3.7216954532417	3.71186613819672	3.97331893516598	3.91370982028822	3.73735779958001	3.76576592523093	3.84817501215699	3.75849024873148	3.65542751155607	3.76231217142004	3.8524638760535	3.89065340813697	3.63840692140961	3.74244140448415	3.74890435905934	4.04107213846001
ZFY	4.37520189541595	3.79905726878925	4.07825511792093	3.98454444861095	4.36281156390212	4.2115666417855	4.01259061953196	4.2793500741846	4.18133313445245	4.00425099874877	4.37349426557854	3.8435430882343	4.02835071543102	4.05142703953652	4.14060186764485	4.20398474557672	3.60783308497749	4.17912921651528	4.09444990270852	4.37756751609487
KCNA4	5.97167676539251	5.18418743251127	5.47140418164231	5.46080318622897	5.3703331177961	5.55706230059627	5.75645284821642	5.25871624631829	4.91365940532629	5.46626687995495	5.69263530585423	5.60182109234833	5.28450318720212	4.87971880904227	5.40244094122753	5.26885382554439	5.48887295977376	5.64275237756412	5.53939435129708	5.29536131855007
SLC28A2	5.26875782559976	5.03583013893757	5.19785217196064	5.29306590093074	5.13470290588435	5.56668317589978	4.72991596103737	5.27645426739525	5.14415171533586	5.06326559473758	5.36037307339753	5.12313556947407	5.07595575965189	4.99234978416363	5.41413930945262	5.14414891875394	4.91996565479295	5.15314204577807	5.22594517918549	5.09287484398905
SIX6	4.71660834769104	4.43798598651594	4.49012098020685	4.49658190952722	4.58132232669379	4.85179743858969	4.30971947641585	4.57647237739789	4.7544313608889	4.59362068945551	5.02280179406069	4.54715293475968	4.50607968446852	4.55676431355809	5.01443843955142	4.7327220265133	4.60747694970061	4.52060167462375	4.65804864943107	4.79303694048758
MEP1B	5.0390477876571	4.82556347703947	4.76557656766201	5.005232408688	4.79286587261871	5.15624628558125	4.68861727841462	5.13740596043708	4.14048561423117	4.76648051090061	5.06172769638744	4.90992048748335	4.4329541119836	4.82756693728345	5.02087317556447	5.02400275969267	4.58616996928645	4.89195149214326	4.94912545580408	5.08204117001236
UBN1	7.46768039703798	6.96585957744788	6.88014291121807	7.29886787637825	6.98161208813765	7.08421142104524	6.63510183178365	7.27646183927926	6.82388611753739	7.04144959565408	6.77008176420795	7.20263074998912	6.87328027591094	7.26035479217653	7.06577169560904	7.11502947246825	6.90540253075567	7.07211544045524	7.2641085972882	7.02218655968521
SLC15A1	4.2446128461215	4.22068777192318	4.19112275623099	4.28251652967421	4.26302680095448	4.39901661617177	4.15884704748181	4.11965922292907	4.18783993542205	4.22846014401902	4.33430508064814	4.29886871767679	4.02266588349438	4.08917574456971	4.26904086236348	4.27319407319948	4.28572013549545	4.32486634210005	4.2931726272536	4.31019187631605
MBL2	3.94574812230271	3.82356183441152	3.87300836702404	3.8786832447823	3.91832843447071	3.96558119561203	4.00282945359795	3.81178570618943	3.69328806477043	3.66231494994576	4.06525909806107	3.88584726917432	3.6492442375062	3.84895879704189	3.84074786250222	3.80744704712143	3.86062448147468	3.88482267501705	3.88667772330554	3.95492822470507
EPO	4.88102515048055	4.77328461380566	4.87354205902175	4.72407202272983	4.74175491733379	5.04334374324513	4.94343497825257	4.81810291942368	4.83393806330308	4.50095911008403	4.96126319979757	4.89081687529234	4.60542830322775	4.65916035854483	4.98240053549882	4.80416081328651	4.78356728016636	4.84091060780594	4.62733007293363	4.90572089275516
FEV	5.33642504750284	5.28533676242112	5.482653128626	5.59760185252023	5.32275458276631	5.60051302132285	5.03138770760633	5.55907295789772	5.24531941578289	5.25604974723588	5.55542852602622	5.36048515113209	4.91741978146708	5.08861418881749	5.93506612804118	5.87790229785621	4.99238246577681	5.39996292335752	5.36466283737359	5.49566762429262
CNGA3	4.2881444727266	4.03756557587481	4.19564255400789	4.22753411550975	4.01649367024489	3.93640624669455	3.96461186031247	4.39521041161863	4.08905666222781	4.02592374762861	4.68429973704904	4.29036247377486	4.34051695492261	4.01935553531168	4.69507819290779	4.10007232480263	4.13370661307701	4.26310060271495	4.24141009853909	4.78031487733619
APOF	3.95316460294567	4.02901591213211	3.83910098479053	4.09032785976599	3.96794586427367	3.88308906952408	4.06839526676589	3.80522545644069	3.94843198994282	3.86897878397559	3.92572762907957	4.16643406785209	3.97752482530055	3.93193684528028	3.8723106580697	3.86205254472518	3.8285628318473	3.76517316801815	4.06416341882887	4.05218791774052
VEZT	5.40803900843014	5.63870996323248	5.48608123232906	5.56051266680866	5.64654997096488	5.64125656369445	5.85541186165421	5.13756076982481	5.09167377050866	5.5598651501817	5.01865616019948	5.4267355290354	5.23810686437742	4.91028882275108	5.11117805222042	5.0265035320623	5.74281635792628	5.58840558358295	5.92885134542878	5.6924400117151
ABI2	7.21095205864326	6.69516608626263	6.86808361914557	7.02667818863505	6.95558993429768	7.146163944551	7.28827712511321	7.11921007025296	6.76262980305564	7.00137948934164	7.02281750954444	7.46666356168548	6.95311384487589	6.66036690167466	7.15242793835539	7.11713101596736	7.20246229662396	6.89501691133937	6.84119294867079	6.8967884886774
DEFA4	4.81304893106726	4.56177045790993	4.76203935578946	4.56477662654683	4.53985385586088	4.70751064489624	4.67797567273184	4.65945360406968	4.6627655032935	4.77973662778568	5.08670067593334	4.68555081957336	4.62035405290363	4.62107695017774	4.59495023543977	4.57887525270045	4.38321160986458	4.62392676123078	4.67206008710856	4.66314792758751
CD300C	5.104732687624	4.71229105289769	4.83800158733951	4.86902016878834	4.78916168736731	4.8543867983154	4.69567062148111	5.16332378947994	4.82030864465656	4.83658015248426	4.87889494600003	4.84672172369511	4.68664634876417	4.73840240722391	5.10939390739684	4.94682671813222	4.73579302426013	4.67092225469022	4.89779124771733	4.92987943363846
ZNF80	3.63714093263629	3.6186425377904	3.56757015637799	3.65153846216319	3.6517747008852	3.7878097734622	3.91825786672763	3.46277549311374	3.57353199436634	3.51764277529748	3.57539434594371	3.61710226435357	3.65750506684857	3.64521219945346	3.5809215796559	3.60324371073881	3.74644678704185	3.75929654380369	3.84096670840772	3.85161911820683
CHRNE	5.66558023058627	5.6506584626404	5.59248115110809	5.52996629446207	5.44880238706364	5.71034238745019	5.28087044208674	5.36438861991873	5.50897459511511	5.1928639869023	5.53321842789611	5.41992953140859	5.26951166991505	5.37850229592777	5.60275161294838	5.51817741036134	5.14520254497972	5.30117408351158	5.45341516931845	5.62587457768517
CDR1	6.22740465496883	5.63945932343963	5.50489401605854	5.71312968538389	5.57370157980625	6.00615966369195	5.58306139440163	5.70931163006424	5.6891031580709	5.53718196176114	5.70458292547518	6.12057102658094	5.53708647138455	5.5473286015007	5.64383490228346	5.56194096021486	5.53326565814297	5.51504406421185	5.60895017744227	5.53920326076953
CD209	5.67914298878963	4.95475093219658	5.27514315771688	5.45197661000218	5.30144287731172	5.30188120641505	5.38689471079344	5.48411733818973	5.3111979440853	5.34400611291186	5.39446634755916	5.21672199101796	5.19414521065755	5.11979732409578	5.52352128718283	5.36938047448834	5.09690029335256	5.17573053199048	5.31657814562826	5.42490648958791
MYOG	6.11479748997958	5.75642058362671	5.91473296090303	5.73259738668958	5.77318990184715	6.07938649501866	5.94672499642883	5.57202075438504	5.80092310873886	5.72565962538764	6.06521029888671	5.64802820087772	5.6074331267229	5.65626995800057	5.82161011996143	5.8929793865748	5.7464908840837	6.00100589310564	5.51971078727762	5.81155715570099
MMP25	5.98085792788871	5.97223137953704	5.95068163369851	6.12567159173082	6.04427859525793	6.20295141468095	6.00842535498489	6.24936081465243	6.09290156736588	5.71554171889827	5.97216647191339	5.91273671459186	5.61059024802806	5.5291195014607	6.04538383839199	6.04235188317266	5.86787080692431	5.93397955065211	5.78898285763007	5.76675357540751
PLXNA2	6.86662731771745	5.79487183114013	6.03435299738277	6.44479895764403	6.42369591492678	6.17810737899509	6.89138694006104	6.53936198810718	6.08767479433332	6.59087960381395	5.93082047919025	6.45704195516273	6.00040177277607	6.19166948626696	6.42462137318925	6.47268274281841	6.46415381133173	5.8817001558093	6.09374072005807	6.0696564885382
PRRG4	5.31386783833035	4.77805700612498	5.06270489201917	5.07040990629984	4.80888225298584	4.94214967069142	4.81827506861088	5.0998917850317	5.17170802002162	4.77817183698301	5.23946639938389	4.65459205570187	4.74695662233142	4.92977578642886	5.30248804742589	5.20678591985673	4.89971808321739	5.02331351266531	4.93542850183922	4.98002586924867
MAPK7	6.143208172966	5.79325911214572	5.84172843475019	5.99565806485679	5.95263805856751	5.98053550348194	5.91407582117741	6.10949651791438	6.08963353574213	5.85362671708507	6.13772794274148	5.7128658059189	6.07411190201016	5.84953586226219	6.20052894032898	6.06141189311986	5.83377376281995	6.0001437138543	5.78523665182449	5.94896735529088
AGTR2	4.50417445688259	4.30317309639822	4.37463102338752	4.4619050882683	4.35287053682137	4.3474104298439	4.62278336161644	4.44242827183849	4.40640594539153	4.31469751052084	4.65452974264338	4.32165587324833	4.26386602020761	4.15829394195225	4.49384794303618	4.45530078114294	4.0327427817984	4.36142754379276	4.39741167819355	4.57007451745201
SCNN1G	4.64763276696312	4.34971518046422	4.34672757582513	4.63456249961617	4.38747082996613	5.00218577913332	4.03229068393349	4.55585104577743	4.23544917596686	4.30660258814367	4.62077574671436	4.5003278782654	4.35753538580486	4.27485724820153	4.57310053810131	4.61090708846496	4.2445092905069	4.45044156754459	4.32283905556394	4.55230084078893
ZNF343	5.44224391039985	5.24299554917336	5.21545484300167	5.33855275135663	5.26496898226353	5.74435306156309	5.2863701153511	5.23202121274277	5.13396912463046	5.21750470505558	5.49647501843098	5.3975550009505	5.33690363586456	5.17000535777589	5.59501433401158	5.28888428370851	5.17140572048867	5.31308868747711	5.136609536454	5.28411635262253
SLC17A3	4.69948959402373	4.61547090856952	4.99698865948769	5.0992256664412	4.82267653910939	4.85760433156289	4.70994884001276	5.16571166427421	4.98107609035425	5.0207138784582	5.32452983604965	4.84456385198274	4.95514614190298	4.62187507656746	5.34033759766232	4.96916647734699	4.76955994461888	5.03423992238509	5.05310575814842	5.30616901334716
GRM1	5.40619248899148	6.71391622253925	5.77632219018406	5.75533133225487	5.70403442005919	5.54575448791053	4.78674031663926	5.95652028367753	5.11535789050472	6.41445757653453	5.95850520965991	6.0707532497747	6.00913364501159	5.98258056236022	5.90573260989537	5.82223946802388	6.08224129910669	5.63452091274234	6.19360555063945	4.878306866467
F7	5.05154025894418	4.99437365283765	5.00937369167788	5.21178195444393	5.29507763796445	5.43287925718171	4.68870052417673	4.84143216868134	5.06608592497839	4.88743499271676	5.26913215632151	5.04527080620392	4.92436694238075	4.95824761828151	5.43863038972972	5.0055985033869	4.93869049903001	5.05027427769056	5.01631691772791	5.29629601874937
EFNA5	5.72101095463685	6.0557599158959	6.31047601675245	6.52379029562007	6.2448335914778	6.3193382516841	6.58747125035574	6.41754654005545	6.02163110418395	6.13788860254686	6.58471080979183	6.06021350389479	6.301289479884	5.90982763929981	6.73240987336619	6.4290233239196	5.92159964083387	5.97563618889207	5.92563361140156	6.16409806215881
SGCG	4.93264725488091	4.80246494498532	5.05230580772554	4.92991085227015	4.59020845709367	4.32441591812656	4.66866609602017	5.40904130564274	4.86397838134816	4.87471527859186	5.21937005344946	4.69704417842301	4.77606998268391	4.62295828667001	5.27340767791769	4.91183062901294	4.59166235276098	4.66393624609785	4.44401057012784	4.97052942014032
PDE1C	6.51859910223252	5.60597058729473	5.76072875745627	5.88459673208817	5.59899560298957	6.68596815372015	5.52687279491577	6.01528113084324	5.50013561872134	5.6977447426438	6.28253628427514	5.74503082391696	5.50587860456739	5.46951159276762	6.18441850248018	5.88860579897157	5.47259639966482	5.69299127404818	5.88322401605668	6.23427450226393
ZNF45	4.79099834226231	5.14903556729365	4.64456018443939	4.7878209523373	4.7434287190317	5.28867906295329	5.98576892238494	4.79362624089223	4.81516740277383	4.75254354926446	5.14177129199365	4.8028555023764	4.74987688446623	4.98564015273978	4.41700320368831	4.9191756928394	4.77873270090618	4.87001353769698	4.9590103541155	4.79609304535024
TCF15	6.11189750623379	6.1111964374555	6.10427145316301	5.71596975154533	6.18328904760799	6.41389184385698	6.41632818590718	6.05371800082236	6.49436119740352	5.71429456569912	6.19690881971864	5.87803970504774	5.74931321803179	5.77232717618372	5.92003335141811	6.49893364615342	6.04772068500768	6.10352293650971	5.82505995512611	6.19407410108891
HTR2C	4.57346663702565	4.88612882890363	5.25341284099461	4.42773268660923	4.40203027803941	4.5181083406336	4.57691181465508	4.24499380119967	4.1930910948405	4.45385100710454	4.71448145896067	4.63038886121328	4.56607010740058	4.33028635825344	4.28261019173712	4.37305717229195	4.76273493830299	4.44658811689478	4.65553829138567	4.28903397192914
SLCO1A2	5.78321137826569	5.11150664045061	5.60103286607364	5.56644124503924	5.84890007868073	6.20169530886443	4.76846280405433	5.08081525153331	5.85339834018004	5.31072782772644	5.68731340839346	5.55865399959263	5.66811042774622	5.26841534307474	5.49114805771196	5.66008968877236	5.19651036813607	5.81589444110836	5.81995740886272	6.79651981192801
NOS1	6.08019305259111	5.66812496640995	5.83980011841504	5.91809242171842	5.88413446243654	6.04475244281206	5.88034144444197	5.79385806552195	5.78292852755423	5.62519594563188	6.09279244715792	5.81168697155134	5.59663311991534	5.62182810750962	6.12008746400354	5.8397793858674	5.73325098405226	5.84550191206582	5.72424562880117	5.96720546394121
DOC2B	5.98726890080431	5.58609972456306	5.62590406137376	5.77620888357348	5.93504657670945	6.16151791685724	5.81337552332332	5.88379555453277	5.55278770742292	5.71634745852137	5.52338789793862	6.06342261931073	5.60628973676301	5.38095872789124	5.77424417518097	5.85809843058179	5.8438847929963	5.61525968250327	5.59533899173294	5.78702553572958
PHKG1	5.91100055968086	5.61778317571459	5.83579876638753	5.75851215211614	5.85711703408532	6.13968687875824	5.67314159065081	6.56108375662531	6.34001615400027	5.92644564097995	5.91991668758618	5.90832541219005	6.13683408104716	6.04242692227441	6.19908372234562	6.04657280706209	5.80989149529879	5.70316178973137	5.71033893335349	5.88934275660546
CD226	4.15303680636375	4.13680827978647	4.22566412700775	4.26415926023286	4.31618962308913	4.13036264442788	3.92161395373602	4.32915274708142	4.23679797544111	4.17996075143665	4.31670870780088	4.25521089633687	4.16902899811527	4.12322614816364	4.26752137276521	4.23191125465568	4.12599170001567	3.97194201610265	4.18008251479129	4.66488376379138
HAS1	5.818674376822	5.74903017850326	5.57170796415	5.28623100823809	5.30587649152787	4.8735226139389	4.70847546353703	5.71273917003684	5.23997923237783	5.59310233220798	5.89704452492313	5.43283760907199	5.81330583505235	5.63247564850773	5.65707602823139	5.57511613627395	5.41496647225746	5.45128267649391	5.31119948406881	5.12668197475185
CASQ2	5.71699886594966	5.37640909401793	5.60445783182188	5.88659522156008	5.59886104711071	5.60208347806386	5.08809579550851	5.47728619162754	5.52694409035661	5.38357763007887	5.9852406595944	5.64827757093293	5.60062069960887	5.28462458579581	6.0598346487024	5.6516012105007	5.15799484317814	5.6462575968647	5.59598529323482	5.95498548640417
STAU1	8.31871285573821	8.6296788960556	8.60083632118401	8.13421045064259	8.25875261658328	8.19988189646272	8.27024006293256	8.07547806764119	8.65454626491673	8.44708138524627	8.32163542986307	8.30412003654731	8.58214252584064	8.68900654051632	8.26739601676759	8.34122035245766	8.69657948326381	8.51442014953262	8.62083497510165	8.35104956011615
ABCB9	6.31595686831839	6.45401297580825	6.52776544858561	6.06789685833277	6.41398306189552	6.45360871387286	6.29543024705451	6.07979721088188	6.2335889540552	6.26342614796635	6.57894742797942	6.30694404010853	6.38540040058401	6.26848546757677	6.00508326886798	6.56905403855703	6.33193407075185	6.34178991218236	6.01774512220526	6.31610977919443
ITSN1	6.24954704682283	5.92962983434222	5.69528133900395	5.88513702365614	6.03406051506249	6.15879904436258	5.83434844975828	5.75166476994152	6.28622203924979	5.76958812067252	5.97827517546258	5.80205246422408	5.74526656636993	6.01240265791842	6.17385224897242	6.12002707746196	5.62107754560489	6.06847857551491	5.9978691987165	6.12163132043156
MBP	10.0910111282114	7.89177276620075	9.54198365013205	10.1914265709365	9.60378722542071	10.2101862556208	9.40181889743738	8.8661034802587	9.11764104916889	9.22631091038586	8.07343151347768	9.73911394335112	9.66741438003667	8.46274879850993	9.63568658991467	9.41964573773447	9.24872053242641	9.26296453569973	8.67029425128864	9.96821896880508
DSC1	4.35368802465082	4.18094261383989	4.40957186307101	4.24652545217744	4.25310793436344	4.28867146609086	4.38110204404858	4.60365024568061	4.51396982478182	4.35506890733126	4.84503486882371	4.15687874048316	4.28710195055479	4.14838905664885	4.8884524953018	4.37789443201072	4.12250329228163	4.38963498168643	4.42085739261841	4.49537309037494
MAGEA1	4.42019192702002	4.1379692569348	4.20506002571733	4.22887119946725	4.07527472059255	4.8098816913647	4.51637992321796	4.19161569574969	3.9782326170092	4.16771088327998	4.30061637938649	4.15584843553649	4.0943245444566	3.96419577612806	4.32714873324247	4.24509464380272	4.08985425375954	4.25925651533103	4.2760770294111	4.2901890049341
BTC	3.69445595921139	3.93336715181915	3.83860369898117	3.72993395491537	3.70636948153455	3.69929889930965	3.83733908540757	4.01098954899489	3.68403557603111	3.70149408874559	3.80823489232365	3.81468952994257	3.73117988762324	3.89529693981558	3.78291725400543	3.6826515595662	3.87236116131548	4.02422135620166	3.9902182233179	3.80435848778021
EYA4	4.51278039387585	4.6185576559313	4.51235798027701	4.7173542647184	4.58848119135344	4.47033258656777	4.7454363790978	5.07160523278089	4.61571346833096	4.54240897524166	4.82189910422645	4.6254980697928	4.56430501551567	4.47500511000324	5.16563959581829	4.66606369551196	4.22778352040233	4.39309213695875	4.43195439249226	4.98404342634288
ALOX15	4.76765917649072	4.67152076136857	4.65720152720479	4.69497996053357	4.73754067844707	4.60294774222276	4.5550676772568	4.64186203189853	4.63815216045517	4.63971972580174	4.54612376567567	4.64462900985354	4.29413153279114	4.62991831909745	4.77455452728969	4.75942591644838	4.61558971904473	4.64788582158488	4.59219664345444	4.74071194051063
