GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012	GSM2233971	GSM2233974	GSM2233977	GSM2233979	GSM2233998	GSM2233999	GSM2234000	GSM2234001	GSM2234005	GSM2234011	GSM2234013	GSM2234014	GSM2234017	GSM2234020	GSM2234027	GSM2234029
ARID3B-CEP350	9.7275517873428	9.76888759932442	10.0044920770756	10.2864116813711	10.2493968457226	9.73187356158948	10.1178331322689	10.3968095673065	10.373735916815	9.87595942245883	10.3449952676445	9.96896259410471	10.0760065178666	10.1750102855759	10.2102197258727	10.1506885179694	9.75448287121873	10.0454181443622	10.1825733442338	9.99523141232319	10.3662774474817	9.97567877918311	10.3174935558311	10.1650412523967	10.2273051126867	10.3203017715265	9.50628915336807	10.3391775026286	10.2123811968241	10.0725846703964	10.2667635022448	9.87966511173792	10.3458449391485	10.5899569908177	10.0994534727784	9.7644249918944
ARNT2-CEP350	8.81900144307832	8.03194998427068	8.16802731333351	8.13386612745819	8.34420899821916	7.48759767022733	8.00897533277998	8.3527609946633	8.26842106440319	8.47599332045255	8.81623837835431	8.05350996067952	8.27307702986241	8.14921702922541	8.18874797264641	8.22037250404426	7.95165876934126	8.21282480941284	8.12969711622765	8.35118057231972	7.82317074027905	8.19208081193332	8.63423124434135	8.00402165655279	8.59160518222532	8.11492697539653	4.44709522811149	8.09404655526426	8.00887273691927	8.05143468859684	8.16699468655865	9.00675443505479	8.1333293933714	8.03376687570436	8.29475134681842	7.8531663917389
ATF5-CEP350	8.1835901836842	7.84799169930136	7.80503770396331	8.74730974895218	7.98587748980364	7.14441810165806	7.59744879873864	7.77995846083306	7.21260310845906	7.64199526317987	9.42095263210012	7.91881309284855	7.66988147867249	7.65376873205884	7.21455237520527	7.86915609716246	7.90013190254689	7.77820447822202	7.89868891638639	7.51988681457809	8.26699206541623	7.62214929998815	8.37499201069208	7.68791651417654	8.1381534148404	7.91106864400255	7.34683680399996	7.46144308956296	7.85051498270124	7.76122710854398	7.61977883465099	8.43984442577207	7.94029946951954	6.65636520075155	7.70697930922105	7.51233963891039
ATF6-CEP350	5.97926859098925	5.76226861003562	5.68175833211129	5.71152086132302	5.69288183559186	5.4761114607862	5.66650574194631	5.25303260699245	6.09341513254584	5.41865590824939	7.66367351340226	5.67072067162846	5.49888431606513	5.75082775784034	5.46465368312784	5.70968552075568	3.84444185586729	5.59285891762754	5.65629142651035	5.30602630490205	5.78654473494362	4.85280289913413	5.67346860257351	5.51490821695963	5.5055963630885	4.98799103244967	5.74860186693147	5.64178694729397	5.48329367336845	5.59033106325197	5.76457274685787	6.67695539359858	5.96924182176222	6.5653177517334	5.43191317796133	4.22441920483497
BANP-CEP350	5.24133198936185	5.95881499391653	5.83247403318552	6.31033675901512	5.85864731550596	5.25699580117613	6.02300630059378	6.09704650584688	5.92640157658943	5.57196825028984	7.02518755799689	5.7652264557871	5.60603793883699	5.7453206653332	5.63417329185069	5.78620772524698	4.98532447992908	5.77259295072363	5.79243864458682	5.9039455671814	6.03674284813476	5.43607712317323	6.27066411041292	5.84515007599506	5.98259115991424	6.02374215284689	7.09706561050172	6.03822698878773	6.03997487545509	6.02640882255284	5.87663507940417	6.28189219099407	5.64791309588855	5.89914920384133	6.04626266081343	5.05946774277795
BARX1-CEP350	6.05653525097024	5.91204941543128	5.46785585675138	6.02921214174903	5.77344425234006	6.09802735943131	5.63820329419075	5.5438415698941	5.87099620916645	5.53346962838769	7.77760485095433	5.70615589322988	5.5099692506647	5.57709499327896	5.0889875293706	5.60378340597855	4.75591164612428	5.68402913444616	5.69076507743617	5.11449760702337	6.03973739948123	5.43483305352345	5.80077157427394	5.73578704813059	5.8328615670687	5.19720100966939	7.37329717207494	5.28619357340429	5.6938080669445	5.92775328004993	5.54912149256714	6.45314408341115	5.97181192277451	5.9445892805408	6.0231828743008	5.86660244822899
BARX2-CEP350	5.36055830263189	4.98399223313631	5.00923427772612	6.74531989063865	5.27878007206451	4.96520272882556	4.5274588238471	5.39420341771704	4.88573488311771	4.99484959938961	7.34996125576295	4.767612783611	4.92469826430056	5.00953773845578	4.1195123032582	4.93164397847255	3.91285780855669	4.98583139316105	4.89196906343039	4.49635664799791	5.45334431916936	3.4117343824861	5.4282617132837	4.79434222089333	5.33917806521552	5.04638674027403	6.01235725097526	4.66866826590339	4.7966993478849	4.81675344154914	4.93241533425457	6.0261527826458	5.18863190854633	4.98985297363068	4.62994640883058	2.89393003270185
BPTF-CEP350	6.3325883557915	6.01065165352098	5.75003868591484	5.90350296705473	6.16708837806405	5.99419119672805	5.60585579141987	5.58475144372652	5.75589710320016	5.41088258527972	8.96400080013203	5.8278076288572	5.74912942737262	5.61529022954096	5.18629306273009	5.74624666162896	4.60627534594764	5.67082198023999	5.69146876023368	5.49679894904433	6.39565502639458	4.88247645183542	5.80172044623315	5.46899202063975	6.35475857307772	4.79446810179263	6.8779166064611	5.6717399342818	5.65231370853589	5.54677260783295	5.26833388330196	7.15365642960536	6.08349276311429	5.46495516433428	5.6688970919124	3.88747529392504
CIITA-CEP350	6.12902747633736	5.2116694725952	4.8008938294973	4.76896857873602	5.30562839293974	4.37617512891364	4.96010376178241	4.79730156894321	5.34442274229436	4.60258238266542	8.16428457415438	4.83909440427981	4.76912843293943	5.0560149218345	4.34585615884184	4.95447535075331	3.30349753723816	5.04437389460797	5.07357214341241	4.42191820142556	5.5815390642878	3.96724848141744	5.55953414243879	4.90335898204209	5.25931321261319	4.23086463100302	5.515317314859	4.15931534540049	4.78616583723294	4.94747495668346	4.87464555031441	6.52142667519404	5.28463531136408	5.54857150658573	4.66447588816311	3.29883911091362
CUX1-CEP350	6.14165701185	5.55194912773658	5.71964005029845	6.42083809909924	5.88116332069909	5.02231284655244	5.93924774501204	6.07955221900181	5.74019412744494	5.27549230424661	7.85201353654098	5.63725137104238	5.46896118456532	5.68214882551737	5.05920518836126	5.77188315647084	4.87691397846493	5.72299436595364	5.80627951838213	5.11579886026173	6.19527253320834	4.84432138709745	6.41555313506338	5.63464717068824	5.88728142678909	5.86298933157261	6.5290034354979	5.64328421067729	5.86105829649203	5.77807460370444	5.51566869629247	6.66252746301755	5.848572467677	5.25494010319815	5.62477408787977	4.22248721492227
DYRK1A-CEP350	5.60047594703592	6.20043465767057	6.1023996805513	6.74968067534823	6.13457835552001	5.738833636077	6.35209520570041	6.07986511978461	6.09819856973611	5.84950244712832	7.39661655020527	5.9970594407885	5.93396063928374	6.08205877861191	5.80812473106315	6.08371544141896	5.06938985432855	5.98064343368897	6.07389228597614	6.09214987634266	6.34382910114923	5.46939825942617	6.4898821550312	5.99447000121479	6.20045557066391	5.95697056866359	7.11584446895559	6.12818393584085	6.09197501527086	6.11680305489169	6.03117860226266	6.85096734582372	5.88068050595585	6.27587257240903	5.79499248830673	4.47300740720526
GCM2-CEP350	5.55078193986461	5.21635855151324	4.67300690920685	4.74423334646131	5.04097009250239	4.9998994970174	4.13724347917277	4.15004857413246	4.86819223655816	4.24470419266595	8.22610126298684	4.53729691026005	4.58191099906753	4.78810020202488	3.8529890791232	4.70091757536365	2.83159974832617	4.62509070398815	4.65669819292299	3.93457610962388	5.17324876807041	3.74128596871122	5.92626692773415	4.6392694780704	5.19107751750741	4.51586035794642	4.94153746098696	4.27453088012972	4.85802016661552	4.86603061097149	4.73559198908899	6.89325604712977	5.29412199813751	4.60309726266125	4.26517927837376	3.27202933366709
HMBOX1-CEP350	5.18427422147866	5.57553853530135	5.44999716750077	5.6673672806552	5.45911426940371	6.58504073049617	4.85323757918387	5.6456098596674	5.29618158995565	4.91147463796354	7.90898267569389	5.07007109942673	5.06392227507095	5.19997662137798	4.43727247602514	5.2769910368297	4.0847322587184	5.24522334123233	5.37770280619846	4.81450255622542	5.67435394431314	4.07610913988786	5.82743781070367	5.15992096903241	5.8421997216705	5.03841909421254	7.22557739387956	5.26927631918319	5.25437231810467	5.29220054369678	5.20088149980496	6.93020521157813	5.31679577971136	4.7500783620392	5.01398486537484	3.61704771581543
MAFG-CEP350	5.54445189298852	5.22274259789393	5.03662319584322	6.05994322986744	5.38834513230127	5.9216200907557	5.18218921918405	5.4590495779556	5.3370630951644	4.90220768616886	7.91798817051404	4.93973553485586	5.18174258933911	5.37180372100242	4.77388420130515	4.92833458128314	3.65985045342228	5.06898638382961	5.0669314142679	4.85302130715598	5.63968204026568	3.68961788115092	5.23617564864792	4.95636998439282	5.253700394891	4.36591806958819	6.55660112418205	4.27776799375155	4.79538847028746	5.06670710304294	5.12749909618074	6.57330585026176	5.40224977493979	5.5148269080924	5.1612153808002	3.94683081996988
PRDM5-CEP350	10.3266484286352	10.2902531727397	10.1798235535878	10.3606188555243	9.98473188963553	9.68100201155039	9.97356977502184	9.92477762148701	10.3198471471301	10.1392419579204	9.85856102804124	10.257887930638	10.1387728795333	10.1434733416459	10.2574694090429	10.1564584524643	10.087108338441	10.0834132520489	10.2076452939091	10.1454420660035	10.4523562337012	10.2666207341965	10.0508896248232	10.3109636974394	10.2428232448824	10.3901227184372	10.7906426766895	10.3672392495156	10.377808107025	10.4185679900194	10.340161833387	10.2427467799688	10.3501863488015	10.2827366157829	10.270926843124	10.3311669711414
SAFB2-CEP350	5.96281875409943	5.6923158524141	5.6669317097371	5.22552047361219	5.82952813501261	5.6470403507044	5.74711053178784	5.42777046176887	5.69604131723989	5.04313990058301	7.83096062683633	5.44407801986689	5.56821230541553	5.60943040030138	5.14955105185695	5.68806606670225	4.11258291115779	5.53360735260931	5.51888137849392	5.33899222814912	5.81323187911438	4.69130411650119	5.8411783913628	5.58587080211451	6.02730767160175	4.95733152803992	6.86784948950913	5.26652133584084	5.22777188553115	5.59106620220493	5.66630955610609	6.87771323913718	5.7780682165215	5.5575068083498	5.64349117456294	4.53281348565287
SETD1A-CEP350	5.45902020191376	5.34770354931015	4.9299166126485	5.24838136480754	5.21893249695013	4.95289092490401	4.70354649725509	5.17455036275508	5.09830041455531	4.85038475954524	7.11449330240146	4.89755679448746	5.07076637876099	5.1383705207258	4.68491188740286	5.05670105595763	4.01636652362272	4.96951065780856	5.09200143703426	4.55610354932666	5.66477165967608	4.29651054226193	5.56901689271874	5.09573915163739	5.73015980828256	5.44293737342304	5.69949338831859	4.53907090062279	5.25677455454039	5.1421397090871	5.13846915834355	6.09845411040257	5.36065584279365	5.28189115655657	4.7766601902533	3.57365843612943
ZNF140-CEP350	6.26455375330053	6.29976279439336	6.05705606646347	6.0571986899498	6.21963068421745	6.04699046922194	6.17346809131679	6.10194412100587	6.19732594509949	5.7532165270256	8.10338538434935	6.049607533528	5.98839870288317	6.08594459829901	5.80168715518586	6.15007430035817	5.42988299298995	6.05607867071249	6.06351483464205	6.06922097632437	6.5713814026724	5.42729055916496	6.75100835623064	6.1535134474711	6.34412684921675	6.01726325547044	6.71084508632323	6.12438500011078	6.18244045593519	6.1319332065013	6.05268395545247	6.94278555854548	6.37799049149218	5.67429051762878	6.15043303953124	5.76109960279865
ZSCAN2-CEP350	6.47837218948844	6.24565723432912	6.12519064114554	5.70392447934606	6.20767418954615	6.85687518202568	6.11687411456631	6.49570100487651	6.19680596576455	6.32017980032074	7.33426141522422	6.24070399232912	6.12785134800467	6.22364234921325	6.12434837566454	6.20410516423927	6.06834100546091	6.18722886517946	6.17931756407232	6.13404239337029	6.41500578082226	5.74052904192853	6.34262052408616	6.30474139852973	6.53703531677557	5.65045291160305	7.63879465120037	6.13493673919285	5.87544616605405	6.3650445184648	6.28610988936838	6.93095379188975	6.4846411434187	6.53197278898053	6.50687688130752	6.24261091073896
ZNF282-FGFR3	13.6818368271018	13.8392677693261	14.1515779256059	13.9657222867468	14.7116433073427	14.0731137680498	13.8358100902777	13.0175548307727	14.3174346188276	14.0085141127838	13.5438163218428	14.5611781618394	13.7586267003119	14.3269523816233	14.7163927394581	13.5590956739159	14.2617435309611	13.3360563974661	14.296365102253	14.0026435072228	14.2664475319155	13.4538989813282	13.7448039081965	13.4318073601488	13.7618740432725	13.4546073939039	12.8187305000467	14.5699064325893	14.24707085061	13.768704546969	14.5705648759662	14.0511281554753	13.6292488511681	14.9265739726145	13.2143038560203	12.5119683389594
UBP1-GOLGA2	8.3076280788577	8.49666307037847	8.16384088241503	8.51667379646167	8.29312418319762	8.32986686675457	8.86618904609279	8.44632051102013	8.76701575800055	8.4221445598636	9.52077543227978	8.90305987592654	8.29128636634616	8.15589341749995	8.43832226520956	8.27394757281587	8.48692610137232	8.34787704399889	8.10910799556893	8.73374957572355	8.28214013132612	9.23129348032927	8.0292950646422	8.10591682388053	8.11459508684885	8.37865822910169	5.329415263453	9.92270093741401	8.45015740144393	7.51890252829237	7.75541614819133	10.2146009283635	8.34694040412253	8.13660153781537	7.63315630647963	8.11375065787976
NFE2L1-GOLGA2	8.48506698925908	8.59875672200212	8.32369931289287	8.41320782665366	8.58092366052315	8.46041894142814	8.87353791828124	8.7902580390334	8.65595928258608	8.55248505058213	9.29213699145348	9.88778034847587	8.48317806051548	8.47919207497074	8.66959221327468	8.63797673970441	9.43607779163679	8.61870627980974	8.79110926547531	9.41069849106668	8.42469863834766	9.83526540474509	8.43931853168547	8.19268091737425	7.98780335414006	8.55204055626146	5.50031780190619	10.7661342020233	8.52564752157795	7.95891058429436	7.68227616269714	10.0342618185592	9.19610012947274	8.42008781597831	8.00543950526885	7.93555744118792
FEV-GOLGA2	8.80500545940291	8.96106980835293	8.99875533197604	9.07032256338871	8.79131750733285	8.8642524601147	9.45106443062315	8.90008341553062	9.07911325141902	8.86666753921347	10.0568409892229	8.70314538984283	9.00359269416933	8.28120190125185	9.12982657442913	8.99850944954395	9.15969351903743	9.34930654534941	9.36266849867914	9.29855617426	8.87093711457152	10.4913574087938	8.5184936816826	8.39887825826906	8.5781926466374	8.45191791128934	7.73149862111674	9.51910549061984	8.99172974649565	8.67087528806638	8.66256645611196	10.1639145799339	9.09042917935722	8.96246897252152	8.7169068096845	8.42554555712073
NAB2-GOLGA2	8.61075507240002	8.57882724671555	8.33152181043144	8.95344228986414	8.44611291933049	8.36942265928121	8.4215646951173	8.13102795399564	8.46518618938603	8.40010523272312	9.79849218071192	9.02746440827502	8.26204561486537	8.01195243417558	8.46490517050563	8.48263015366911	8.91945832557781	8.39411764368455	8.53725294417171	8.70020981828733	8.44437326400269	9.62880924309584	8.34994159520858	8.38609837428976	8.22980270911228	8.29264580404264	6.94766260139671	9.21333291136128	8.20012109944176	8.00058560991545	7.99230602765516	9.97360080627634	8.53375057020708	8.41939930432363	8.17686403471778	8.78602153965657
SNIP1-ZNF142	10.3540323028002	11.8203559685121	10.153543221632	10.7505392524069	10.9725813594509	11.2561104645774	11.016838556302	11.5503032868824	11.8305639342039	10.8249270205559	10.9741991844427	10.6574918180728	10.9667184100801	12.3281479013923	11.1775634004237	11.1069154384855	10.9271350311982	11.3596187032448	10.9391815822392	10.8898115586475	12.0038261665854	11.1240282792065	10.7361623187495	10.7855561573216	10.0866532776348	10.6018107000587	10.9079636168057	10.6925898616864	11.2764920916183	10.9732442987369	10.9880405958	7.51991183521812	10.8682672613953	10.7032977514341	10.8411291935114	11.6382011936626
SFMBT1-ZNF142	10.8727697656101	10.6215173510617	10.9862223902214	10.8710065763602	11.3747751612026	10.733816527105	10.7020480886898	9.4946745075145	10.5711047764663	10.5417965457939	12.5421390483808	13.9434902576035	10.6750757325907	9.67947034661913	11.1179662941851	10.7949900341527	9.30785662192511	10.2107344150571	10.5978999667531	9.03085382593022	12.4650692285433	10.1579422022771	9.18952136409075	9.58814394290198	8.12340205054568	8.78014919436973	9.02975678659419	9.0549989751795	11.5933467633243	9.45664809410036	8.95398441297237	-0.487266562714524	9.5670973765213	9.88901131386041	8.88228810592102	12.0114185872591
IRF9-FKBP5	8.54828892922566	6.89615007068599	6.64632945806429	7.20756314596656	7.20736196021622	6.82692322890151	8.29607934012296	7.28119136052641	6.92244521714539	7.27938375444887	7.21746322750897	7.09061457219593	7.26757651863653	6.77726696515353	7.58634558759712	7.21896970347379	6.93932064723853	6.89622897616601	7.55142257835078	8.02539971612558	6.63824279979364	7.2825128213329	7.31491913689983	7.11973047772224	7.06722293486037	6.87058647925322	7.79099622178678	8.59788113587769	6.2423896370854	7.07567019491091	7.40578182221005	8.57712991486558	7.72862903075374	6.76836982416553	6.82784546583885	6.33905320385281
SKIL-FKBP5	9.12775996746144	6.7386547705392	6.94148796890104	5.48056106044984	6.87992474627305	5.78445680310097	8.08457760442141	6.82886838925995	5.76303127399007	6.77359873628052	7.12775667869232	6.18026852064909	6.92987955811273	6.78282889415561	7.34206363022054	7.5483605453299	6.00796641634162	7.08886660643037	7.04912008506278	8.80087312638032	5.05427603368378	6.4342612180656	6.64927830216787	6.31210734022882	6.72363191796998	5.58391782794814	6.06901763335892	8.84988212390661	4.07915168230916	6.24764336448251	7.22038761074045	9.36504920366944	7.11343423009717	6.27760423119528	5.76909069178706	3.92975760529899
ZNF592-FKBP5	8.45979048003139	7.44549780652164	7.20777093855551	6.58686755373466	7.20670002236648	8.88723521852378	7.88866399163928	7.46031826712013	7.56940323309266	7.33862161797464	7.72149813195421	6.19828820783084	7.20376255933445	7.19599745628574	7.815180088728	7.21053733724224	6.88503985326747	7.64640284331429	7.42881933852564	8.97560415780589	6.0187189671275	7.0031734942999	7.24817324045495	7.06176181885353	7.0754406678904	6.49230825610616	9.57547944954855	8.44588481708348	5.30952441938641	7.06115426141925	7.37658613977271	10.1754552527024	7.62784979119378	6.7820796281471	6.83896717448032	5.94760041897629
CEBPZ-FKBP5	7.18174047391761	6.38589863772017	7.04102112649355	6.34198520324048	7.02291214585713	5.62531341396593	8.67429512971935	6.99889801032467	7.09846144427578	6.93900236035557	7.48046091769692	6.92810516796752	6.79344388002755	7.04072093067316	7.21672730765198	6.33940269530382	6.12938227118349	7.05655995817568	7.11832677780845	8.38386036321978	6.7660869006944	6.62442032264245	7.46889384841373	6.79478469824294	6.83561129816731	7.51749691653815	8.03262211424355	9.36104341672669	2.43666923983146	6.99548774862281	6.61281916182375	8.21747579320527	7.16598918521412	7.07199796794359	6.83337257731701	5.42666340026028
FOXD2-FKBP5	8.46516654597548	8.4977958411792	8.08463532353733	8.66438414596456	8.27897430809259	7.955410709342	8.86576809018754	8.28287996495561	8.57876759574731	8.2032977733225	8.36324821461591	8.14934436860901	8.26817976506882	8.23483603621463	8.47005890339534	8.45572909598161	7.92910534046234	8.22964384663064	8.42647997278229	9.14795907083129	8.23252941245315	8.091895674776	8.21461428345545	8.48214119780002	7.609022001166	7.73436272955112	7.65260535047354	8.35863785030011	9.10890356610913	8.18083004133673	8.2718752959609	8.60712348961896	8.40772702017486	8.21351182870484	8.23825804562608	7.80050077246497
HSD17B8-FKBP5	9.96073748856725	10.1013475821074	10.1101008606545	9.76031763945818	9.88390701371065	9.2882424864184	9.8799757344164	10.0809182776265	10.0521401692491	9.84182306105211	10.0208121464554	9.99941732860574	9.82824454357825	9.96390527195069	9.95445262453708	10.0017809670371	10.1663869144492	9.95870356285718	9.92826902170415	9.64496943602038	9.65462834998399	9.96277317578313	10.0952803898368	10.0112963186915	9.92596782945739	10.2023423693206	9.46280796628227	10.2032981023858	10.3576236979765	10.06741004443	10.1699201750777	10.3160087314686	9.97875445074592	9.64616762136907	9.94206018585211	10.0460528565643
ZNF586-FKBP5	16.8681873931294	17.7643307070346	17.8616498531023	18.5334321477618	17.874399086798	17.5286344134289	17.7201226911299	18.0470484163073	18.0228912218669	17.9982055909132	17.4758861755843	18.1322133918636	17.9996762270815	18.1652523718816	17.688943906993	17.9592332439933	18.6030763741186	17.8948636023587	17.7641383858013	17.6580450166682	18.4664464176144	18.0358466576058	18.0355297665934	18.149659029922	17.9262172359438	18.5717986686278	17.2228910470976	16.7123306381045	19.0692549333617	18.208052346563	18.2178149996057	16.539271149374	17.7637062955851	18.4483289903088	18.2748481377011	18.6796609640951
BRCA2-ACD	3.42454108051942	5.50107526049659	5.86785179459277	6.13182422458023	6.71474275294878	5.91707704824681	5.41882144146048	5.81436237976267	5.90341065854606	5.80296299202121	6.29211628873608	4.20903512731225	5.87105678579988	5.77501554701659	3.22093420446771	5.52543731703919	7.13664162989443	5.65099253865723	5.92405108164911	6.02461731823246	5.91990912215829	5.60010660253953	6.14495064278071	5.84353552861015	4.92918516510113	5.77343887708514	6.38170091831128	2.94379847714538	6.45782749138324	6.15047659674993	6.63368109048334	4.46069502503042	5.66483721810336	6.29733694699374	5.9820167877253	6.47463818516687
SETX-ACD	5.59550665635376	5.56381345074479	6.30180389940848	6.42313252066839	6.16828414844704	5.65429917036657	5.89889479141773	6.26605736872035	6.19726701645651	6.43347515034127	6.18293166238844	4.85514151809556	5.77944129813172	6.21525179689219	3.69469775173562	6.23076819652584	7.40876148282808	5.91207160263802	6.22302487252909	6.23672252845941	6.15942402082845	6.03468420295266	6.19293826383644	6.13098484229315	4.93953268032014	6.1273921295488	4.40725414250403	4.07981515438459	6.9474794301485	6.36784247521599	8.3934555517674	5.43033190900053	6.26982316657485	7.45892191731457	6.20607383495788	6.30683138812158
RYBP-ACD	4.03620636050928	4.29711860786365	5.65917367734839	6.18039777129553	6.46800658091803	5.98419656201698	5.19413447762676	6.07885781812809	5.82922340393625	6.16741448745225	6.42674387567911	3.48507201042435	5.44200483772339	5.57929994455601	2.52550400410085	5.49317717050569	8.24397364664891	5.48019493036907	5.8551324663826	5.87043279709576	5.56533490949738	5.495451550909	5.82048042903315	5.77965068415861	5.35719154826167	5.73500327087829	7.80855476290145	3.79536041410216	6.44513576422396	5.81840477525442	5.66959053071888	4.4567518212184	5.60486344433865	4.99925368185431	5.59932468883703	6.05771062104735
NUP153-ACD	4.35101271734523	3.70290677264845	5.27963791000805	5.29826193304829	5.6012496714429	4.57728118629397	4.96658491233562	4.9642748066662	5.09136753699875	5.42286378307337	5.64506642641813	3.44762879615627	5.26425766180817	5.12496276573769	3.03072878838556	5.18180455732157	6.62987827845751	5.1217270954179	5.23847235349476	5.46208631069088	5.37076918577009	5.01390038955986	5.32864499138797	5.23293822848953	4.58414871444226	5.11095416572678	6.69067887663068	3.1786774337355	6.02094889134538	5.52153630738218	5.52282954703256	4.10298654620735	5.19684256751864	5.59494031471802	5.34742722304179	5.66788413984648
ZBTB7B-ACD	4.11163878726617	6.57070283672928	6.42275233098238	6.19611967926896	6.73921159503763	6.55801983020974	5.56749644289883	6.31680452602363	6.22661608723124	6.32370990274978	6.48696030564219	5.30210187038979	6.39723050070273	6.52006419686936	4.40732266893106	6.46748302055394	7.70047767147253	6.22267328175938	6.24237780894117	6.27511548333342	6.10116351683922	5.63469342456013	6.31921992723171	6.34737992312023	5.18538277905515	6.14873789269382	5.75664308387815	4.70105202715177	6.93196975795047	6.27718927599697	7.26597823558549	5.34499225920447	6.08064349671234	6.83059234312506	6.19360038176836	6.48416589965854
FOXN3-ACD	4.11539858615825	5.27839206545603	5.97597504318452	6.09007637764306	6.56656876796882	5.39491058082747	5.55414601438633	6.23356141530103	5.90490019161372	6.19054152807816	6.62085621258522	3.39977641737559	5.80305540973403	5.91195992067078	3.82954885996878	5.79660633661371	8.25282720674389	5.90140246188581	6.02809331272208	6.36543738387013	6.49153971554901	5.71435178686581	6.24125367794284	6.20081633622451	5.32449137363783	6.08432750490893	9.85036715605526	2.99531584609645	6.58009593323386	6.17144594544713	5.59504707468037	4.93519238666318	5.81967099670321	6.48558946717094	6.32992028000007	7.01981876057117
SFMBT1-ACD	3.46678859985529	4.92353174302252	5.34123293279686	5.11223712020178	6.04836095425097	5.08427249650886	4.31516387907315	5.64358857183154	5.24991691092788	5.37619844371206	5.90365478999759	2.38905928117474	5.28940232032502	5.38818246127965	2.22064690788531	4.91133111782611	7.33621718815657	5.19146184011873	5.37393198612789	5.8778918995506	5.62608527600702	5.32663701187565	5.60507889902526	5.6923344479828	4.37744851598394	5.55191985436626	6.88659780752549	2.50790328505676	6.58356926800059	5.3857174038272	4.92176674409261	4.26836700076008	5.48408114839434	7.85918146803363	5.73188057530548	6.52781506032457
ZNF407-ACD	0.763619413158381	4.38572992956726	4.57570916561201	4.87764766580929	5.32671628379755	4.4642398584638	4.37659762845804	4.43403611054116	4.52980563347072	4.43172456407569	5.47557449456527	2.57113626667183	4.60670164085012	4.55072998781307	1.58751143298885	4.3831927879444	6.67791189076188	4.5190370714612	4.59884163249926	5.08866922799511	4.88910828273207	4.10957217290968	4.8782996454534	4.6034129437577	3.39025078844655	4.67010427608211	3.85202697503769	1.28919763931285	5.35974435710703	5.12373145843613	5.69203764347422	3.28690351727333	4.52909535312277	5.09252618096767	4.87668008140587	5.32657485209381
RAG1-TRA2A	7.91981406481366	6.62201406185689	6.65997403990238	7.03951087870139	6.70345643733006	5.43106861489835	6.30332961573556	6.70426085502234	6.62994885668245	6.7158672460256	8.05995867974877	7.24924216927741	6.60603427010352	6.81604310544023	5.95728486448272	6.18047607151991	5.77310118641698	6.63668109086743	7.33444434196689	6.87895280617531	7.14828881150376	7.05716575559845	6.53267383073111	6.62254509897011	7.88467625407336	6.87364680897441	6.60536619657078	7.95166028902763	6.52308632945868	6.4321220559162	7.03497999828549	7.69192100500341	6.7389781030335	6.10033054127759	6.62958199971924	6.70754097847951
HOXC6-TRA2A	7.57876638571966	7.18896329813461	7.01746387674442	6.92429421856568	7.00503536934292	7.20173879516318	7.24361402087217	7.03003140528108	7.1748140558033	7.08172816943284	8.33931063615793	7.07723724006883	7.0298917176583	7.0675427736704	6.41245651162566	6.88241842776063	6.34490212174961	7.02785049567143	6.77476400498881	7.21634834078264	7.48559451264428	7.57894790113322	7.37661582488933	7.19133597341889	8.10032213710456	7.39505540598599	7.89529067650155	7.40046763494512	7.00107948495059	7.19479456688833	7.52669130726204	7.52262048304769	7.32479368695525	7.58686180385337	7.47737895686575	7.22429795897806
NFE2L1-TRA2A	7.40308153610836	7.51130055883262	6.38599270225875	6.11804780597967	6.54428182166883	6.70927365638833	5.6838623346429	6.70297946222642	6.39333401359436	6.48289295636364	8.00727934507121	7.70233710219867	6.5416704550582	6.34270780831658	5.37318678788719	6.03514953190393	4.61214139660071	6.56188970706538	7.36451894322052	6.98397401276669	6.85159640679791	7.05157637866509	6.84921858732349	6.21142059054668	8.44660621741504	6.67869333308371	6.52114115533765	8.71951434596131	6.53666483102626	6.25397187775127	6.44675625749029	7.41464371790772	6.77918603182955	6.17218663224435	6.59489653820302	6.45630071838426
NFKBIA-TRA2A	7.61207351476587	5.63714944119712	6.27671756161389	6.28628402789198	6.38378717950525	6.72297601056037	5.9541670563119	6.17555391589656	6.53229853631314	6.3926717100551	6.90759461603989	5.6772627092889	6.17595023086264	6.14131215380493	6.09380703721605	6.37890980054732	6.09177005127358	6.46988129894893	5.45133072419554	6.65530607836952	6.58635612565456	7.02761158607402	5.89732758965287	6.30566482184159	6.63562263980991	6.21751925524295	2.91680642586741	7.00799722045915	6.01840337350569	5.0134133374998	6.23720091188316	7.45603868115641	6.15188217676122	6.93974918347278	6.10934764449524	6.07050509915481
MEF2C-TRA2A	7.43067539763302	6.97944969484092	6.6331994660776	6.29117429719227	6.9246812837016	7.02097955208549	7.11171902083439	6.82434449157077	6.86275690317413	6.86122221590631	8.49659004525745	7.02738306682832	6.84605368306794	6.84706929150997	6.08934171287027	7.05844827445418	5.82178013834161	6.88071655958518	6.71283225042572	7.0613749468354	7.1330588937912	7.09955054241847	6.9140812574779	6.61244490399217	7.69201638807607	7.14378036319225	7.80029565350003	8.21300981301809	6.62435658002816	7.19274894107564	6.64151861407466	8.09142859850461	6.96218100386932	6.30104722762644	6.93138880282045	7.00381149710472
